d_country,d_region,d_city
in,tn,aruvankadu
in,tn,attur
in,tn,avadi
in,tn,bagalur
in,tn,bellevue
in,tn,bhavani
in,tn,chengalpattu
in,tn,chennai
in,tn,chennimalai
in,tn,cherambadi
in,tn,chetput
in,tn,cheyyar
in,tn,chidambaram
in,tn,choolai
in,tn,chromepet
in,tn,coimbatore
in,tn,coonoor
in,tn,cuddalore
in,tn,devakottai
in,tn,dharapuram
in,tn,dharmapuri
in,tn,dindigul
in,tn,erode
in,tn,fernhill
in,tn,gingee
in,tn,gobichettipalayam
in,tn,gudalur
in,tn,hosur
in,tn,idappadi
in,tn,kadayanallur
in,tn,kalpakkam
in,tn,kanchipuram
in,tn,kangayam
in,tn,kaniyambadi
in,tn,kanniyakumari
in,tn,karaikudi
in,tn,kariapatti
in,tn,karur
in,tn,katpadi
in,tn,ketti
in,tn,kilpauk
in,tn,kodaikanal
in,tn,koothanallur
in,tn,kotagiri
in,tn,kottaiyur
in,tn,kovilpatti
in,tn,krishnagiri
in,tn,kumbakonam
in,tn,lalgudi
in,tn,lovedale
in,tn,madipakkam
in,tn,madurai
in,tn,madurantakam
in,tn,manali
in,tn,manamadurai
in,tn,manaparai
in,tn,mangalam
in,tn,mannargudi
in,tn,mannur
in,tn,masinagudi
in,tn,melur
in,tn,mettupalayam
in,tn,mettur
in,tn,mulanur
in,tn,musiri
in,tn,mylapore
in,tn,nagapattinam
in,tn,nagercoil
in,tn,nagore
in,tn,namakkal
in,tn,nambiyur
in,tn,navalur
in,tn,nungambakkam
in,tn,palani
in,tn,palladam
in,tn,pallavaram
in,tn,panruti
in,tn,perambalur
in,tn,perambur
in,tn,periyakulam
in,tn,perundurai
in,tn,perungudi
in,tn,pollachi
in,tn,ponneri
in,tn,poonamallee
in,tn,porur
in,tn,pudukkottai
in,tn,pudur
in,tn,puliyur
in,tn,rajapalayam
in,tn,ramanathapuram
in,tn,ranipet
in,tn,rasipuram
in,tn,royapettah
in,tn,salem
in,tn,sankarankovil
in,tn,sattur
in,tn,singanallur
in,tn,sivaganga
in,tn,sivagiri
in,tn,sivakasi
in,tn,sriperumbudur
in,tn,srirangam
in,tn,srivilliputhur
in,tn,sulur
in,tn,tambaram
in,tn,tenkasi
in,tn,teynampet
in,tn,thanjavur
in,tn,theni
in,tn,thoothukudi
in,tn,tiruchendur
in,tn,tiruchengodu
in,tn,tiruchirappalli
in,tn,tirunelveli
in,tn,tirupur
in,tn,tiruttani
in,tn,tiruvallur
in,tn,tiruvannamalai
in,tn,tiruvarur
in,tn,tiruvottiyur
in,tn,turaiyur
in,tn,udagamandalam
in,tn,usilampatti
in,tn,valavanur
in,tn,vandalur
in,tn,vandavasi
in,tn,vaniyambadi
in,tn,vellore
in,tn,villivakkam
in,tn,viluppuram
in,tn,virudhunagar
in,tn,vriddhachalam
in,tn,walajapet
in,tn,wellington
in,tr,abhoynagar
in,tr,agartala
in,tr,agartala aerodrome
in,tr,agartala college
in,tr,arundhutinagar
in,tr,betcherra
in,tr,bhadrapally
in,tr,bimangarh
in,tr,birendranagar
in,tr,bishalgarh
in,tr,dhaleswar
in,tr,dharmanagar
in,tr,jogendranagar
in,tr,kakraban
in,tr,khayerpur
in,tr,kunjaban
in,up,aggapur
in,up,agra
in,up,aliganj
in,up,aligarh
in,up,allahabad
in,up,amilaur
in,up,amroha
in,up,aonla
in,up,arjun dumari
in,up,atarra
in,up,atrauli
in,up,aurai
in,up,auraiya
in,up,azamgarh
in,up,badgaon
in,up,baghpat
in,up,bahraich
in,up,ballia
in,up,balrampur
in,up,banda
in,up,barabanki
in,up,baraut
in,up,bareilly
in,up,barkot
in,up,barla
in,up,basti
in,up,bhadohi
in,up,bijnor
in,up,budaun
in,up,bulandshahr
in,up,chandauli
in,up,chhaprauli
in,up,chitrakoot
in,up,chunar
in,up,dadri
in,up,dasna
in,up,daurala
in,up,deoband
in,up,deoria
in,up,dhampur
in,up,dhanaura
in,up,etah
in,up,etawah
in,up,faizabad
in,up,farrukhabad
in,up,fatehpur
in,up,firozabad
in,up,gajraula
in,up,gangoh
in,up,gaur
in,up,gautam buddha nagar
in,up,ghaziabad
in,up,ghazipur
in,up,gokul
in,up,gonda
in,up,gorakhpur
in,up,gulaothi
in,up,gyanpur
in,up,hamirpur
in,up,hapur
in,up,hardoi
in,up,hasanpur
in,up,hathras
in,up,jagat
in,up,jahangirabad
in,up,jalaun
in,up,jani
in,up,jaunpur
in,up,jewar
in,up,jhansi
in,up,kaimganj
in,up,kairana
in,up,kalpi
in,up,kannauj
in,up,kanpur
in,up,kant
in,up,kasganj
in,up,kashipur
in,up,khalilabad
in,up,khanpur
in,up,khatauli
in,up,khekra
in,up,khurja
in,up,lakhimpur
in,up,lalitpur
in,up,loni
in,up,lucknow
in,up,maharajganj
in,up,mahoba
in,up,mainpuri
in,up,mall
in,up,mathura
in,up,mau
in,up,mawana
in,up,meerut city
in,up,mirzapur
in,up,mohan
in,up,moradabad
in,up,muzaffarnagar
in,up,najibabad
in,up,narwal
in,up,noida
in,up,obra
in,up,orai
in,up,pilibhit
in,up,pratapgarh
in,up,raebarely
in,up,rampur
in,up,rath
in,up,renukoot
in,up,robertsganj
in,up,sadabad
in,up,saharanpur
in,up,sahibabad
in,up,sambhal
in,up,sardhana
in,up,seohara
in,up,shahi
in,up,shahjahanpur
in,up,shamli
in,up,shikohabad
in,up,sikandrabad
in,up,sitapur
in,up,siyana
in,up,sona
in,up,sultanpur
in,up,surajpur
in,up,tundla
in,up,unnao
in,up,varanasi
in,up,vrindaban
in,ut,almora
in,ut,bageshwar
in,ut,bazpur
in,ut,chamoli
in,ut,champawat
in,ut,dehradun
in,ut,gadarpur
in,ut,haldwani
in,ut,haridwar
in,ut,jaspur
in,ut,kashipur
in,ut,khatima
in,ut,kichha
in,ut,kotdwara
in,ut,lansdowne
in,ut,nainital
in,ut,narendra nagar
in,ut,pauri
in,ut,pithoragarh
in,ut,roorkee
in,ut,rudraprayag
in,ut,sittarganj
in,ut,srinagar
in,ut,tehri
in,ut,uttarkashi
in,wb,7th mile kalimpong
in,wb,achhipur
in,wb,achintanagar
in,wb,agarhati
in,wb,ahmadpur
in,wb,ahora
in,wb,ajoya
in,wb,akhanagar
in,wb,aknageria
in,wb,aligram
in,wb,alinan
in,wb,alipore
in,wb,alipurduar
in,wb,alipurduar court
in,wb,alok jhari
in,wb,ambootia
in,wb,amgachi
in,wb,amratala
in,wb,amta
in,wb,amtala
in,wb,anandapuri
in,wb,andaran pakhihaga
in,wb,andaranfulbari west
in,wb,angrabhasa
in,wb,araji jalsa
in,wb,arambagh
in,wb,arapur
in,wb,arbora
in,wb,argoal
in,wb,asansol
in,wb,ashakanthi
in,wb,astichak
in,wb,asuragarh
in,wb,aswini nagar
in,wb,atghara
in,wb,atpukuria nayahat
in,wb,aturia
in,wb,aurai
in,wb,aushberia
in,wb,badalpur
in,wb,badrajote
in,wb,bagdogra
in,wb,bagdogra air port
in,wb,baghasti
in,wb,baghua
in,wb,bagnan
in,wb,bagora
in,wb,bagula
in,wb,bahadur
in,wb,bahar
in,wb,baharganj
in,wb,bahichard
in,wb,bahurupa
in,wb,baidara
in,wb,baidyabati
in,wb,baidyapur
in,wb,baigunta pur
in,wb,bakreswar
in,wb,balaram
in,wb,bally
in,wb,balurghat
in,wb,bamangachi
in,wb,bamunia
in,wb,bangaon
in,wb,bangchatra
in,wb,bangitola
in,wb,bangur avenue
in,wb,banipur
in,wb,bankra
in,wb,bankura
in,wb,bansbotey
in,wb,bansdroni
in,wb,barajaguli
in,wb,baranagar
in,wb,barasat
in,wb,barghasipur
in,wb,barhansfartabad
in,wb,barodaldali
in,wb,barrackpore
in,wb,barrackpore rs
in,wb,baruipur
in,wb,basak bagan
in,wb,basirhat
in,wb,basudevpur
in,wb,bataigole bazar
in,wb,bediadanga
in,wb,behala
in,wb,belda
in,wb,beldanga
in,wb,belgharia
in,wb,bendubi
in,wb,benebow
in,wb,bengal enamel
in,wb,beraberia
in,wb,berhampore
in,wb,bhadreswar
in,wb,bhatpara
in,wb,bidhannagar
in,wb,binnaguri
in,wb,birpara
in,wb,bishnupur
in,wb,bk.t.p.p
in,wb,bodai
in,wb,bolpur
in,wb,bonhooghly
in,wb,borai
in,wb,boral
in,wb,buraganj
in,wb,burdwan
in,wb,burnpur
in,wb,calcutta
in,wb,chakdah
in,wb,chakdaha
in,wb,chakpanchuria
in,wb,champasari
in,wb,chandannagar
in,wb,chanditala
in,wb,chandra
in,wb,chapra
in,wb,charsarhati
in,wb,chhatina
in,wb,chinsurah
in,wb,chittaranjan
in,wb,contai
in,wb,dabgram
in,wb,dakshin jagatdal
in,wb,dakshin latabari
in,wb,darjeeling
in,wb,daulatpur
in,wb,debhog
in,wb,dhapa
in,wb,dharenda
in,wb,diamond harbour
in,wb,digha
in,wb,dinhata
in,wb,dodhikotbari
in,wb,durgachak
in,wb,durgapur
in,wb,east udayrajpur
in,wb,falta
in,wb,fatapukur
in,wb,fulbari hat
in,wb,gaighata
in,wb,ganganagar
in,wb,gangarampur
in,wb,garden reach
in,wb,garia
in,wb,garulia
in,wb,gayeshpur
in,wb,ghatal
in,wb,ghugumali
in,wb,gopalpur
in,wb,gorifa
in,wb,gujrat
in,wb,habra
in,wb,hadia
in,wb,haldia
in,wb,haldia t.s
in,wb,halishahar
in,wb,hardigachh
in,wb,haringhat river research insti
in,wb,haripur
in,wb,hasimara
in,wb,hasnabad
in,wb,hatiara
in,wb,hijli
in,wb,hooghly
in,wb,howrah
in,wb,hridaypur
in,wb,ichapur
in,wb,indus
in,wb,islampur
in,wb,jalpaiguri
in,wb,jashpur
in,wb,jhargram
in,wb,jugberia
in,wb,jyoti nagar
in,wb,kadamtala
in,wb,kakdwip
in,wb,kalijhora
in,wb,kalindi housing estate
in,wb,kalna
in,wb,kalyani
in,wb,kalyanpur
in,wb,kamarhati
in,wb,kamdevpur
in,wb,kanchrapara
in,wb,kankinara
in,wb,kanya nagar
in,wb,kasba
in,wb,kharagpur
in,wb,kharagpur technology
in,wb,kharija kakribari
in,wb,konnagar
in,wb,korachandigarh
in,wb,krishnanagar
in,wb,krishnapur
in,wb,laskar pur
in,wb,madanpur
in,wb,malda
in,wb,mallarpur
in,wb,matigara
in,wb,matkatpur
in,wb,mayapur
in,wb,memari
in,wb,midnapore
in,wb,multi
in,wb,murshidabad
in,wb,nabadwip
in,wb,naihati
in,wb,nalhati
in,wb,nandakumar
in,wb,new lands
in,wb,new town
in,wb,newbarackpur
in,wb,panchagram
in,wb,panchal
in,wb,pandua
in,wb,panskura
in,wb,paschimnarayanpur
in,wb,patra
in,wb,paya-medinipur
in,wb,plassey
in,wb,prafulla kanan
in,wb,purulia
in,wb,raiganj
in,wb,rajarampur
in,wb,rajarhat gopalpur
in,wb,ramnagar
in,wb,ranaghat
in,wb,rangamati
in,wb,ranidanga
in,wb,raniganj
in,wb,rishra
in,wb,rudrapur
in,wb,sahara
in,wb,sainthia
in,wb,santiniketan
in,wb,santipur
in,wb,santosh pur
in,wb,sarada
in,wb,sarkarpool
in,wb,serampore
in,wb,shyamnagar
in,wb,shyampur
in,wb,siliguri
in,wb,singur
in,wb,sonakhali
in,wb,subhas gram
in,wb,sultanganj
in,wb,suri
in,wb,tamluk
in,wb,titagarh
in,wb,uluberia
in,wb,uttarpara
in,wb,vip nagar
io,no,diego garcia
iq,?,?
iq,an,al rumadi
iq,ar,arbil
iq,ar,shaqlawa
iq,ba,al basrah
iq,ba,um qasr
iq,bb,al hillah
iq,bg,?
iq,bg,baghdad
iq,da,zakho
iq,di,baqubah
iq,ka,karbala
iq,na,an najaf
iq,ni,mosul
iq,ni,sinjar
iq,ni,zummar
iq,sd,baiji
iq,su,as sulaymaniyah
iq,su,dukan
iq,ts,kirkuk
iq,wa,badra
ir,01,ahar
ir,01,bonab
ir,01,jolfa
ir,01,maragheh
ir,01,marand
ir,01,miyaneh
ir,01,sarab
ir,01,shabestar
ir,01,tabriz
ir,02,khoy
ir,02,mahabad
ir,02,miyandoab
ir,02,piranshahr
ir,02,salmas
ir,02,sardasht
ir,02,shahindezh
ir,02,takab
ir,02,urmia
ir,03,ardabil
ir,03,germi
ir,03,khalkhal
ir,03,namin
ir,04,dehaghan
ir,04,esfahan
ir,04,falavarjan
ir,04,golpayegan
ir,04,kashan
ir,04,khansar
ir,04,lenjan
ir,04,mobarakeh
ir,04,najafabad
ir,04,shahreza
ir,05,abdanan
ir,05,darrehshahr
ir,05,dehloran
ir,05,ilam
ir,05,malekshahi
ir,05,mehran
ir,06,bushehr
ir,06,genaveh
ir,06,kangan
ir,06,tangestan
ir,07,damavand
ir,07,eslamshahr
ir,07,malard
ir,07,pakdasht
ir,07,robatkarim
ir,07,shahriyar
ir,07,tehran
ir,07,varamin
ir,08,shahr-e kord
ir,10,abadan
ir,10,andika
ir,10,andimeshk
ir,10,avaz
ir,10,baghmalek
ir,10,bandar-e mahshahr
ir,10,behbahan
ir,10,dezful
ir,10,gotvand
ir,10,hendijan
ir,10,hoveyzeh
ir,10,izeh
ir,10,khorramshahr
ir,10,omidiyeh
ir,10,ramhormoz
ir,10,shadegan
ir,10,shushtar
ir,11,abhar
ir,11,zanjan
ir,12,damghan
ir,12,garmsar
ir,12,mahdishahr
ir,12,semnan
ir,13,chabahar
ir,13,iranshahr
ir,13,khash
ir,13,nikshahr
ir,13,saravan
ir,13,zabol
ir,13,zahedan
ir,14,abadeh
ir,14,arsanjan
ir,14,bavanat
ir,14,darab
ir,14,estahban
ir,14,farashband
ir,14,fasa
ir,14,gerash
ir,14,jahrom
ir,14,kavar
ir,14,kazerun
ir,14,khonj
ir,14,lamerd
ir,14,lar
ir,14,mamasani
ir,14,marvdasht
ir,14,mohr
ir,14,neyriz
ir,14,pasargad
ir,14,rostam
ir,14,sarvestan
ir,14,sepidan
ir,14,shiraz
ir,14,zarindasht
ir,15,anar
ir,15,anbarabad
ir,15,baft
ir,15,bardsir
ir,15,jiroft
ir,15,kerman
ir,15,rabor
ir,15,rafsanjan
ir,15,ravar
ir,15,rigan
ir,15,shahrebabak
ir,15,sirjan
ir,15,zarand
ir,16,baneh
ir,16,bijar
ir,16,dehgolan
ir,16,kamyaran
ir,16,marivan
ir,16,sanandaj
ir,16,saqez
ir,16,sarvabad
ir,17,harsin
ir,17,kangavar
ir,17,kermanshah
ir,17,paveh
ir,17,sahneh
ir,18,boyerahmad
ir,18,dena
ir,18,gachsaran
ir,18,yasuj
ir,19,amlash
ir,19,astara
ir,19,lahijan
ir,19,rasht
ir,19,rezvanshahr
ir,20,azna
ir,20,borujerd
ir,20,dorud
ir,20,khorramabad
ir,20,poldokhtar
ir,21,amol
ir,21,babol
ir,21,behshahr
ir,21,chalus
ir,21,galugah
ir,21,neka
ir,21,nowshahr
ir,21,sari
ir,21,tonekabon
ir,22,arak
ir,22,delijan
ir,22,komijan
ir,22,mahallat
ir,22,saveh
ir,22,shazand
ir,22,tafresh
ir,23,bandar-e abbas
ir,23,bandar-e lengeh
ir,23,bastak
ir,23,hajiabad
ir,23,jask
ir,23,khamir
ir,23,kish
ir,23,minab
ir,23,parsiyan
ir,23,qeshm
ir,24,bahar
ir,24,famenin
ir,24,hamadan
ir,24,malayer
ir,24,nahavand
ir,25,ardakan
ir,25,khatam
ir,25,meybod
ir,25,tabas
ir,25,yazd
ir,26,qom
ir,27,aliabad
ir,27,azadshahr
ir,27,gonbad-e kavus
ir,27,gorgan
ir,28,abyek
ir,28,qazvin
ir,28,takestan
ir,29,birjand
ir,29,ferdows
ir,29,nehbandan
ir,30,gonabad
ir,30,kalat
ir,30,kashmar
ir,30,mashhad
ir,30,neyshabur
ir,30,quchan
ir,30,sabzevar
ir,30,sarakhs
ir,31,bojnurd
ir,31,shirvan
ir,32,karaj
ir,32,nazarabad
ir,?,?
is,00,?
is,00,reykjavik
is,01,hafnarfjordur
is,01,kopavogur
is,01,mosfellsbaer
is,02,keflavik
is,03,akranes
is,03,borgarnes
is,03,olafsvik
is,03,stykkisholmur
is,04,bolungarvik
is,04,flateyri
is,04,hnifsdalur
is,04,isafjorour
is,05,blonduos
is,05,hvammstangi
is,05,saudharkrokur
is,05,skagastrond
is,06,akureyri
is,06,dalvik
is,06,husavik
is,06,vopnafjordur
is,07,egilsstadir
is,08,borgarhofn
is,08,eyrarbakki
is,08,hella
is,08,hofn
is,08,hveragerdi
is,08,hvolsvollur
is,08,kirkjubaejarklaustur
is,08,laugarvatn
is,08,selfoss
is,08,stokkseyri
is,08,thorlakshofn
is,08,vestmannaeyjar
is,?,?
it,?,?
it,ag,agrigento
it,ag,aragona
it,ag,burgio
it,ag,caltabellotta
it,ag,camastra
it,ag,cammarata
it,ag,campobello di licata
it,ag,canicatti
it,ag,casteltermini
it,ag,castrofilippo
it,ag,cattolica eraclea
it,ag,cianciana
it,ag,favara
it,ag,lampedusa
it,ag,licata
it,ag,lucca sicula
it,ag,menfi
it,ag,montallegro
it,ag,montaperto
it,ag,montevago
it,ag,naro
it,ag,palma di montechiaro
it,ag,porto empedocle
it,ag,racalmuto
it,ag,raffadali
it,ag,ravanusa
it,ag,realmonte
it,ag,ribera
it,ag,sambuca di sicilia
it,ag,san biagio platani
it,ag,san giovanni gemini
it,ag,santa elisabetta
it,ag,santa margherita di belice
it,ag,santo stefano quisquina
it,ag,sciacca
it,ag,siculiana
it,al,abbazia
it,al,acqui terme
it,al,alessandria
it,al,alfiano natta
it,al,altavilla monferrato
it,al,arquata scrivia
it,al,balzola
it,al,bassignana
it,al,bergamasco
it,al,bistagno
it,al,borgo san martino
it,al,bosco marengo
it,al,camino
it,al,cantalupo ligure
it,al,carentino
it,al,carpeneto
it,al,casale monferrato
it,al,casalnoceto
it,al,casasco
it,al,cassano spinola
it,al,cassine
it,al,castagnola
it,al,castellazzo bormida
it,al,castelnuovo bormida
it,al,castelnuovo scrivia
it,al,cremolino
it,al,felizzano
it,al,frugarolo
it,al,fubine
it,al,gabiano
it,al,gavi
it,al,giarole
it,al,guazzora
it,al,lerma
it,al,molare
it,al,mongiardino
it,al,morano sul po
it,al,novi ligure
it,al,occimiano
it,al,ottiglio
it,al,ovada
it,al,ozzano monferrato
it,al,pontecurone
it,al,pontestura
it,al,ponti
it,al,ponzone
it,al,pozzolo formigaro
it,al,predosa
it,al,quargnento
it,al,quattordio
it,al,rivalta scrivia
it,al,rocca grimalda
it,al,roncaglia
it,al,sale
it,al,san germano
it,al,san salvatore monferrato
it,al,san sebastiano curone
it,al,serravalle scrivia
it,al,sezzadio
it,al,solero
it,al,solonghello
it,al,spigno monferrato
it,al,stazzano
it,al,strevi
it,al,terranova
it,al,terruggia
it,al,ticineto
it,al,tortona
it,al,trisobbio
it,al,valenza
it,al,viguzzolo
it,al,villalvernia
it,al,villanova monferrato
it,al,volpedo
it,al,voltaggio
it,an,agugliano
it,an,ancona
it,an,angeli di mergo
it,an,arcevia
it,an,barbara
it,an,belvedere ostrense
it,an,camerano
it,an,camerata picena
it,an,cancelli
it,an,castel colonna
it,an,castelbellino
it,an,castelferretti
it,an,castelfidardo
it,an,castelplanio
it,an,cerreto d'esi
it,an,chiaravalle
it,an,corinaldo
it,an,cupramontana
it,an,fabriano
it,an,falconara alta
it,an,falconara marittima
it,an,filottrano
it,an,genga
it,an,jesi
it,an,loreto
it,an,maiolati spontini
it,an,marina di montemarciano
it,an,mergo
it,an,moie
it,an,monsano
it,an,monte roberto
it,an,monte san vito
it,an,montecarotto
it,an,montemarciano
it,an,monterado
it,an,montesicuro
it,an,morro d'alba
it,an,numana
it,an,offagna
it,an,osimo
it,an,osteria
it,an,ostra vetere
it,an,polverigi
it,an,rosora
it,an,san marcello
it,an,santa maria nuova
it,an,sassoferrato
it,an,senigallia
it,an,serra san quirico
it,an,sirolo
it,an,staffolo
it,an,vallone
it,ao,aosta
it,ao,arvier
it,ao,aymavilles
it,ao,bard
it,ao,bionaz
it,ao,brissogne
it,ao,brusson
it,ao,chambave
it,ao,champoluc
it,ao,charvensod
it,ao,chatillon
it,ao,cogne
it,ao,courmayeur
it,ao,entreves
it,ao,gaby
it,ao,gressan
it,ao,gressoney-saint-jean
it,ao,issogne
it,ao,la salle
it,ao,la thuile
it,ao,morgex
it,ao,pollein
it,ao,pont-saint-martin
it,ao,quart
it,ao,st-vincent
it,ao,valtournenche
it,ao,verres
it,ao,villeneuve
it,ap,acquasanta terme
it,ap,acquaviva picena
it,ap,agelli
it,ap,altidona
it,ap,amandola
it,ap,appignano del tronto
it,ap,ascoli piceno
it,ap,bisignano
it,ap,campolungo
it,ap,carassai
it,ap,castignano
it,ap,castorano
it,ap,colli del tronto
it,ap,comunanza
it,ap,cossignano
it,ap,cupra marittima
it,ap,folignano
it,ap,force
it,ap,grottammare
it,ap,maltignano
it,ap,massignano
it,ap,monsampolo del tronto
it,ap,montalto delle marche
it,ap,monte giberto
it,ap,monte san pietrangeli
it,ap,montedinove
it,ap,montefiore dell'aso
it,ap,montegranaro
it,ap,montemonaco
it,ap,monteprandone
it,ap,offida
it,ap,piattoni-villa sant'antonio
it,ap,porchia
it,ap,porto san giorgio
it,ap,ripatransone
it,ap,rotella
it,ap,san benedetto del tronto
it,ap,spinetoli
it,ap,venarotta
it,aq,aielli
it,aq,albe
it,aq,aragno
it,aq,arischia
it,aq,avezzano
it,aq,bagno
it,aq,balsorano
it,aq,barete
it,aq,barisciano
it,aq,bazzano
it,aq,calascio
it,aq,camarda
it,aq,campo di giove
it,aq,campotosto
it,aq,capestrano
it,aq,capistrello
it,aq,capitignano
it,aq,cappelle
it,aq,carsoli
it,aq,casamaina
it,aq,castel di sangro
it,aq,castelvecchio subequo
it,aq,celano
it,aq,cerchio
it,aq,civita
it,aq,civitella alfedena
it,aq,civitella roveto
it,aq,cocullo
it,aq,collarmele
it,aq,coppito
it,aq,fontecchio
it,aq,forcella
it,aq,forme
it,aq,fossa
it,aq,frattura
it,aq,gioia dei marsi
it,aq,introdacqua
it,aq,l'aquila
it,aq,luco dei marsi
it,aq,magliano de' marsi
it,aq,marana
it,aq,mascioni
it,aq,montereale
it,aq,oricola
it,aq,ortucchio
it,aq,ovindoli
it,aq,paganica
it,aq,pagliare
it,aq,pescasseroli
it,aq,pescina
it,aq,pescocostanzo
it,aq,pettorano sul gizio
it,aq,pianola
it,aq,pile
it,aq,pizzoli
it,aq,poggio picenze
it,aq,pratola peligna
it,aq,preturo
it,aq,raiano
it,aq,rivisondoli
it,aq,rocca di botte
it,aq,rocca di cambio
it,aq,rocca di mezzo
it,aq,roccacasale
it,aq,roccaraso
it,aq,rovere
it,aq,san benedetto
it,aq,san demetrio ne' vestini
it,aq,san giovanni
it,aq,san gregorio
it,aq,san nicola
it,aq,san sebastiano
it,aq,sante marie
it,aq,santi
it,aq,sassa
it,aq,scanno
it,aq,scanzano
it,aq,scoppito
it,aq,scurcola marsicana
it,aq,secinaro
it,aq,sorbo
it,aq,sulmona
it,aq,tagliacozzo
it,aq,tempera
it,aq,trasacco
it,aq,tremonti
it,aq,vigliano
it,aq,villalago
it,aq,villavallelonga
it,ar,ambra
it,ar,anghiari
it,ar,arezzo
it,ar,badia agnano
it,ar,badia al pino
it,ar,badia tedalda
it,ar,battifolle
it,ar,bibbiena
it,ar,bucine
it,ar,camucia
it,ar,caprese michelangelo
it,ar,castel focognano
it,ar,castel san niccolo
it,ar,castelfranco di sopra
it,ar,castelnuovo dei sabbioni
it,ar,castiglion fibocchi
it,ar,castiglion fiorentino
it,ar,cavriglia
it,ar,cesa
it,ar,chitignano
it,ar,chiusi della verna
it,ar,civitella in val di chiana
it,ar,corsalone
it,ar,cortona
it,ar,foiano della chiana
it,ar,laterina
it,ar,levane
it,ar,loro ciuffenna
it,ar,lucignano
it,ar,malva
it,ar,marciano
it,ar,mercatale
it,ar,montagnano
it,ar,monte san savino
it,ar,monterchi
it,ar,montevarchi
it,ar,ortignano raggiolo
it,ar,palazzuolo
it,ar,penna
it,ar,pergine valdarno
it,ar,pian di sco
it,ar,pieve santo stefano
it,ar,ponticino
it,ar,poppi
it,ar,pratovecchio
it,ar,quarata
it,ar,rassina
it,ar,rigutino
it,ar,san giovanni valdarno
it,ar,san giustino valdarno
it,ar,sansepolcro
it,ar,santa fiora
it,ar,sestino
it,ar,soci
it,ar,stia
it,ar,subbiano
it,ar,talla
it,ar,tegoleto
it,ar,terontola
it,ar,terranuova bracciolini
it,ar,viciomaggio
it,at,agliano
it,at,asti
it,at,baldichieri d'asti
it,at,bruno
it,at,bubbio
it,at,buttigliera d'asti
it,at,calamandrana
it,at,calosso
it,at,canelli
it,at,capriglio
it,at,casorzo
it,at,castagnole delle lanze
it,at,castell'alfero
it,at,castello di annone
it,at,castelnuovo don bosco
it,at,cocconato
it,at,colcavagno
it,at,cortandone
it,at,cortiglione
it,at,costigliole d'asti
it,at,cunico
it,at,ferrere
it,at,fontanile
it,at,incisa scapaccino
it,at,isola d'asti
it,at,mombercelli
it,at,moncalvo
it,at,moncucco torinese
it,at,montechiaro d'asti
it,at,montegrosso d'asti stazione
it,at,nizza monferrato
it,at,san damiano d'asti
it,at,tonco
it,at,vaglio serra
it,at,valfenera
it,at,vesime
it,at,villafranca d asti
it,at,villanova d'asti
it,av,aiello del sabato
it,av,altavilla irpina
it,av,andretta
it,av,aquilonia
it,av,ariano irpino
it,av,atripalda
it,av,avella
it,av,avellino
it,av,bagnoli irpino
it,av,baiano
it,av,bisaccia
it,av,bonito
it,av,calabritto
it,av,calitri
it,av,candida
it,av,caposele
it,av,carife
it,av,carpignano
it,av,casalbore
it,av,castel baronia
it,av,castelfranci
it,av,castelvetere sul calore
it,av,cervinara
it,av,chianche
it,av,chiusano di san domenico
it,av,contrada
it,av,conza della campania
it,av,domicella
it,av,flumeri
it,av,fontanarosa
it,av,forino
it,av,frigento
it,av,gesualdo
it,av,greci
it,av,grottaminarda
it,av,grottolella
it,av,guardia lombardi
it,av,lacedonia
it,av,lapio
it,av,lauro
it,av,lioni
it,av,luogosano
it,av,manocalzati
it,av,marzano di nola
it,av,materdomini
it,av,melito irpino
it,av,mercogliano
it,av,mirabella eclano
it,av,montecalvo irpino
it,av,montefalcione
it,av,monteforte irpino
it,av,montefredane
it,av,montefusco
it,av,montemarano
it,av,montemiletto
it,av,montoro inferiore
it,av,montoro superiore
it,av,morra de sanctis
it,av,mugnano del cardinale
it,av,nusco
it,av,ospedaletto d'alpinolo
it,av,parolise
it,av,paternopoli
it,av,pietradefusi
it,av,pietrastornina
it,av,prata di principato ultra
it,av,pratola serra
it,av,quadrelle
it,av,quindici
it,av,roccabascerana
it,av,rotondi
it,av,san felice
it,av,san mango sul calore
it,av,san martino valle caudina
it,av,san michele di serino
it,av,san pietro
it,av,san potito ultra
it,av,sant'andrea di conza
it,av,sant'angelo dei lombardi
it,av,santa lucia di serino
it,av,santa paolina
it,av,santo stefano del sole
it,av,savignano irpino
it,av,scampitella
it,av,serino
it,av,sirignano
it,av,solofra
it,av,sturno
it,av,summonte
it,av,taurano
it,av,taurasi
it,av,teora
it,av,torella dei lombardi
it,av,torre le nocelle
it,av,trevico
it,av,vallata
it,av,villanova del battista
it,av,volturara irpina
it,av,zungoli
it,ba,acquaviva delle fonti
it,ba,adelfia
it,ba,alberobello
it,ba,altamura
it,ba,andria
it,ba,bari
it,ba,barletta
it,ba,bisceglie
it,ba,bitetto
it,ba,bitonto
it,ba,bitritto
it,ba,capurso
it,ba,carbonara di bari
it,ba,casamassima
it,ba,cassano delle murge
it,ba,castellana grotte
it,ba,cellamare
it,ba,conversano
it,ba,corato
it,ba,gioia del colle
it,ba,giovinazzo
it,ba,gravina in puglia
it,ba,grumo appula
it,ba,locorotondo
it,ba,loseto
it,ba,mariotto
it,ba,modugno
it,ba,mola di bari
